"2","361","6"
"3","362","0"
"3","363","5"
"4","364","9"
"4","365","4"
"2","366","1"
"3","367","3"
"4","368","6"
"1","369","5"
"1","370","3"
"1","371","3"
"2","372","10"
"3","373","5"
"1","374","1"
"0","375","1"
"0","376","7"
"1","377","9"
"2","378","7"
"3","379","7"
"2","380","7"
"2","381","2"
"3","382","8"
"3","383","6"
"3","384","7"
"2","385","9"
"4","386","2"
"3","387","9"
"1","388","2"
"0","389","4"
"3","390","6"
"1","391","2"
"1","392","8"
"3","393","4"
"0","394","8"
"0","395","2"
"4","396","10"
"0","397","5"
"2","398","9"
"4","399","4"
"1","400","6"
"1","401","6"
"2","402","4"
"2","403","9"
"1","404","1"
"4","405","5"
"1","406","5"
"0","407","0"
"1","408","4"
"4","409","10"
"1","410","9"
"3","411","4"
"4","412","9"
"1","413","7"
"2","414","1"
"2","415","5"
"2","416","10"
"3","417","9"
"3","418","10"
"2","419","6"
"2","420","1"
"2","421","6"
"0","422","0"
"2","423","9"
"4","424","1"
"1","425","9"
"1","426","0"
"1","427","10"
"0","428","0"
"2","429","5"
"4","430","6"
"4","431","4"
"4","432","3"
"0","433","7"
"3","434","6"
"2","435","5"
"3","436","8"
"3","437","4"
"2","438","1"
"3","439","9"
"2","440","0"
"3","441","8"
"4","442","0"
"2","443","2"
"2","444","8"
"0","445","3"
"3","446","8"
"2","447","3"
"3","448","6"
"2","449","8"
"0","450","7"
"4","451","5"
"3","452","0"
"2","453","9"
"1","454","8"
"1","455","7"
"4","456","9"
"2","457","3"
"1","458","2"
"4","459","4"
"4","460","4"
"4","461","6"
"2","462","6"
"4","463","0"
"4","464","5"
"2","465","1"
"3","466","7"
"4","467","10"
"0","468","0"
"2","469","1"
"3","470","6"
"1","471","7"
"4","472","3"
"3","473","1"
"0","474","10"
"4","475","6"
"3","476","1"
"3","477","9"
"1","478","8"
"1","479","4"
"0","480","9"
"2","481","2"
"4","482","5"
"1","483","10"
"1","484","6"
"2","485","8"
"1","486","1"
"3","487","0"
"2","488","9"
"0","489","3"
"1","490","5"
"0","491","8"
"3","492","0"
"4","493","7"
"3","494","7"
"3","495","0"
"0","496","4"
"1","497","10"
"1","498","3"
"4","499","5"
"3","500","2"
"3","501","3"
"4","502","5"
"2","503","10"
"3","504","8"
"3","505","7"
"0","506","9"
"3","507","4"
"1","508","10"
"0","509","6"
"0","510","6"
"1","511","9"
"3","512","0"
"1","513","10"
"1","514","4"
"3","515","6"
"0","516","2"
"1","517","5"
"1","518","3"
"0","519","6"
"3","520","2"
"4","521","0"
"4","522","7"
"0","523","1"
"4","524","9"
"0","525","2"
"4","526","10"
"0","527","3"
"0","528","3"
"4","529","10"
"1","530","5"
"3","531","4"
"3","532","2"
"0","533","8"
"1","534","6"
"2","535","9"
"0","536","10"
"0","537","3"
"1","538","5"
"1","539","0"
"1","540","9"
"1","541","5"
"1","542","8"
"4","543","5"
"1","544","9"
"2","545","7"
"3","546","0"
"4","547","5"
"4","548","8"
"1","549","2"
"3","550","5"
"3","551","8"
"1","552","10"
"0","553","9"
"4","554","9"
"2","555","8"
"2","556","6"
"2","557","1"
"2","558","7"
"4","559","1"
"1","560","4"
"4","561","1"
"1","562","0"
"3","563","6"
"1","564","1"
"3","565","9"
"2","566","4"
"1","567","2"
"1","568","7"
"4","569","2"
"4","570","0"
"4","571","10"
"0","572","3"
"1","573","8"
"3","574","5"
"2","575","9"
"3","576","3"
"4","577","5"
"2","578","7"
"3","579","10"
"3","580","9"
"0","581","3"
"2","582","9"
"2","583","7"
"2","584","9"
"1","585","0"
"1","586","2"
"3","587","5"
"0","588","9"
"1","589","8"
"1","590","5"
"0","591","0"
"2","592","8"
"2","593","5"
"0","594","6"
"4","595","0"
"1","596","6"
"1","597","6"
"2","598","10"
"0","599","3"
"2","600","5"
"4","601","1"
"4","602","2"
"0","603","4"
"0","604","8"
"0","605","0"
"4","606","0"
"3","607","0"
"1","608","9"
"3","609","6"
"1","610","7"
"4","611","5"
"1","612","7"
"1","613","3"
"1","614","6"
"1","615","7"
"1","616","7"
"4","617","7"
"4","618","9"
"4","619","1"
"4","620","6"
"0","621","8"
"4","622","2"
"2","623","1"
"0","624","7"
"4","625","6"
"1","626","10"
"3","627","4"
"2","628","9"
"4","629","5"
"1","630","9"
"2","631","8"
"3","632","8"
"2","633","10"
"4","634","4"
"3","635","10"
"3","636","0"
"3","637","4"
"4","638","5"
"2","639","2"
"3","640","0"
"3","641","4"
"2","642","5"
"3","643","8"
"4","644","9"
"1","645","5"
"1","646","8"
"3","647","7"
"0","648","9"
"2","649","0"
"4","650","3"
"3","651","2"
"4","652","9"
"0","653","3"
"1","654","6"
"4","655","9"
"3","656","2"
"2","657","4"
"4","658","3"
"1","659","8"
"1","660","10"
"2","661","10"
"1","662","1"
"1","663","8"
"1","664","0"
"3","665","0"
"3","666","6"
"4","667","9"
"0","668","1"
"4","669","2"
"2","670","0"
"4","671","5"
"3","672","9"
"0","673","5"
"3","674","9"
"3","675","5"
"1","676","2"
"2","677","9"
"0","678","4"
"2","679","7"
"4","680","7"
"1","681","0"
"3","682","0"
"2","683","2"
"1","684","8"
"2","685","3"
"1","686","8"
"2","687","6"
"2","688","3"
"0","689","4"
"2","690","3"
"2","691","1"
"0","692","8"
"2","693","6"
"4","694","0"
"1","695","6"
"4","696","6"
"2","697","9"
"3","698","8"
"3","699","6"
"1","700","7"
"1","701","4"
"4","702","9"
"0","703","5"
"2","704","4"
"2","705","5"
"0","706","3"
"1","707","8"
"4","708","0"
"3","709","9"
"0","710","3"
"2","711","7"
"4","712","0"
"1","713","0"
"0","714","5"
"1","715","5"
"2","716","2"
"0","717","4"
"4","718","8"
"2","719","1"
"2","720","6"
"0","721","5"
"3","722","1"
"2","723","4"
"4","724","1"
"1","725","9"
"2","726","0"
"4","727","5"
"4","728","1"
"0","729","10"
"0","730","9"
"1","731","8"
"0","732","0"
"3","733","1"
"3","734","1"
"0","735","7"
"4","736","5"
"3","737","1"
"1","738","7"
"3","739","9"
"4","740","0"
"2","741","2"
"0","742","9"
"2","743","2"
"1","744","0"
"2","745","8"
"1","746","1"
"3","747","6"
"1","748","1"
"2","749","0"
"4","750","7"
"3","751","2"
"1","752","10"
"1","753","5"
"1","754","4"
"0","755","3"
"1","756","7"
"0","757","1"
"0","758","9"
"1","759","8"
"1","760","1"
"0","761","1"
"4","762","5"
"0","763","5"
"0","764","5"
"3","765","10"
"0","766","0"
"1","767","2"
"3","768","8"
"0","769","3"
"3","770","6"
"1","771","1"
"1","772","1"
"0","773","10"
"2","774","0"
"0","775","7"
"3","776","7"
"4","777","2"
"4","778","6"
"0","779","7"
"2","780","8"
"0","781","10"
"2","782","0"
"2","783","9"
"0","784","4"
"2","785","10"
"1","786","3"
"2","787","9"
"0","788","8"
"0","789","6"
"2","790","3"
"2","791","8"
"4","792","2"
"1","793","1"
"2","794","5"
"3","795","9"
"0","796","2"
"1","797","1"
"2","798","0"
"3","799","4"
"1","800","5"
"1","801","10"
"3","802","9"
"4","803","4"
"3","804","1"
"0","805","7"
"0","806","4"
"3","807","1"
"4","808","4"
"3","809","6"
"0","810","6"
"1","811","3"
"0","812","8"
"3","813","5"
"0","814","10"
"0","815","0"
"0","816","10"
"0","817","9"
"2","818","0"
"2","819","2"
"3","820","5"
"3","821","4"
"2","822","10"
"2","823","6"
"0","824","6"
"0","825","7"
"1","826","10"
"4","827","0"
"2","828","8"
"2","829","8"
"3","830","0"
"2","831","6"
"1","832","5"
"3","833","5"
"1","834","7"
"0","835","2"
"2","836","0"
"3","837","5"
"2","838","9"
"2","839","9"
"1","840","4"
"2","841","3"
"3","842","3"
"2","843","3"
"0","844","5"
"1","845","3"
"1","846","6"
"0","847","6"
"2","848","2"
"1","849","4"
"1","850","8"
"3","851","2"
"4","852","8"
"0","853","2"
"1","854","9"
"3","855","10"
"0","856","9"
"1","857","6"
"0","858","1"
"1","859","8"
"2","860","0"
"4","861","0"
"0","862","0"
"0","863","3"
"3","864","10"
"2","865","4"
"4","866","6"
"4","867","7"
"1","868","8"
"3","869","1"
"0","870","2"
"3","871","9"
"0","872","1"
"3","873","4"
"3","874","9"
"1","875","3"
"2","876","2"
"3","877","4"
"2","878","8"
"4","879","1"
"4","880","2"
"0","881","9"
"3","882","8"
"2","883","7"
"4","884","4"
"0","885","1"
"3","886","3"
"1","887","2"
"4","888","10"
"2","889","8"
"1","890","2"
"2","891","2"
"1","892","1"
"0","893","6"
"4","894","8"
"4","895","0"
"2","896","6"
"2","897","2"
"2","898","2"
"3","899","10"
"2","900","2"
"2","901","7"
"3","902","5"
"0","903","3"
"2","904","10"
"3","905","2"
"1","906","7"
"0","907","6"
"0","908","7"
"4","909","0"
"0","910","5"
"0","911","10"
"0","912","8"
"4","913","8"
"2","914","1"
"2","915","3"
"4","916","6"
"1","917","4"
"3","918","9"
"3","919","9"
"0","920","8"
"2","921","9"
"1","922","9"
"0","923","6"
"4","924","0"
"4","925","4"
"4","926","2"
"1","927","4"
"0","928","9"
"0","929","9"
"2","930","10"
"3","931","4"
"1","932","0"
"4","933","3"
"1","934","8"
"0","935","6"
"0","936","6"
"2","937","7"
"3","938","10"
"2","939","7"
"1","940","4"
"2","941","10"
"3","942","10"
"2","943","4"
"1","944","2"
"3","945","8"
"0","946","2"
"1","947","9"
"0","948","6"
"2","949","3"
"0","950","3"
"2","951","5"
"2","952","0"
"1","953","3"
"3","954","5"
"3","955","6"
"4","956","3"
"4","957","1"
"4","958","7"
"2","959","8"
"2","960","8"
"2","961","9"
"2","962","6"
"3","963","8"
"0","964","2"
"3","965","1"
"3","966","2"
"0","967","7"
"1","968","6"
"1","969","8"
"4","970","9"
"0","971","3"
"3","972","8"
"3","973","0"
"4","974","8"
"2","975","5"
"4","976","8"
"4","977","0"
"0","978","3"
"1","979","9"
"3","980","1"
"2","981","4"
"3","982","3"
"3","983","9"
"4","984","2"
"2","985","5"
"3","986","5"
"4","987","4"
"2","988","0"
"4","989","1"
"0","990","0"
"4","991","8"
"1","992","7"
"4","993","8"
"0","994","9"
"0","995","3"
"0","996","7"
"2","997","8"
"4","998","10"
"0","999","6"
"2","1000","7"
"1","1001","8"
"3","1002","1"
"4","1003","6"
"1","1004","4"
"0","1005","5"
"1","1006","5"
"2","1007","8"
"3","1008","3"
"0","1009","5"
"2","1010","0"
"0","1011","3"
"4","1012","1"
"1","1013","4"
"4","1014","4"
"1","1015","0"
"2","1016","6"
"1","1017","2"
"2","1018","4"
"4","1019","0"
"1","1020","8"
"0","1021","7"
"2","1022","5"
"1","1023","6"
"4","1024","5"
"2","1025","7"
"1","1026","6"
"3","1027","2"
"0","1028","9"
"1","1029","4"
"4","1030","3"
"1","1031","2"
"2","1032","10"
"1","1033","9"
"4","1034","1"
"1","1035","1"
"4","1036","4"
"0","1037","7"
"1","1038","9"
"0","1039","5"
"3","1040","1"
"3","1041","1"
"3","1042","8"
"1","1043","4"
"0","1044","0"
"4","1045","9"
"4","1046","4"
"1","1047","8"
"2","1048","1"
"1","1049","8"
"0","1050","10"
"2","1051","7"
"0","1052","1"
"3","1053","3"
"2","1054","2"
"1","1055","10"
"3","1056","8"
"2","1057","2"
"2","1058","10"
"0","1059","2"
"2","1060","2"
"2","1061","0"
"4","1062","7"
"4","1063","8"
"4","1064","7"
"0","1065","1"
"0","1066","4"
"4","1067","9"
"2","1068","7"
"1","1069","9"
"1","1070","9"
"1","1071","1"
"3","1072","3"
"1","1073","8"
"4","1074","10"
"0","1075","5"
"3","1076","9"
"1","1077","10"
"2","1078","6"
"1","1079","7"
"0","1080","10"
"0","1081","10"
"2","1082","5"
"4","1083","9"
"3","1084","4"
"4","1085","10"
"4","1086","6"
"2","1087","8"
"0","1088","5"
"0","1089","0"
"2","1090","3"
"4","1091","10"
"3","1092","10"
"4","1093","9"
"4","1094","1"
"1","1095","10"
"0","1096","0"
"0","1097","9"
"2","1098","10"
"3","1099","4"
"3","1100","0"
"0","1101","1"
"2","1102","7"
"0","1103","10"
"1","1104","2"
"1","1105","8"
"3","1106","7"
"0","1107","0"
"0","1108","6"
"2","1109","4"
"4","1110","9"
"1","1111","9"
"0","1112","4"
"3","1113","10"
"3","1114","2"
"1","1115","2"
"2","1116","7"
"1","1117","0"
"1","1118","5"
"1","1119","6"
"4","1120","8"
"4","1121","3"
"0","1122","4"
"1","1123","8"
"1","1124","5"
"0","1125","2"
"4","1126","1"
"4","1127","10"
"3","1128","4"
"0","1129","5"
"4","1130","4"
"2","1131","4"
"1","1132","5"
"0","1133","3"
"4","1134","10"
"1","1135","9"
"4","1136","6"
"3","1137","7"
"1","1138","5"
"4","1139","1"
"3","1140","4"
"3","1141","1"
"0","1142","1"
"0","1143","4"
"4","1144","8"
"3","1145","1"
"3","1146","3"
"0","1147","6"
"2","1148","1"
"2","1149","0"
"1","1150","2"
"2","1151","2"
"1","1152","10"
"4","1153","3"
"4","1154","8"
"4","1155","1"
"4","1156","5"
"0","1157","10"
"0","1158","7"
"3","1159","0"
"2","1160","7"
"4","1161","2"
"4","1162","1"
"2","1163","0"
"4","1164","0"
"3","1165","8"
"2","1166","0"
"2","1167","2"
"1","1168","7"
"4","1169","1"
"1","1170","9"
"1","1171","3"
"1","1172","0"
"0","1173","6"
"3","1174","3"
"2","1175","4"
"3","1176","6"
"2","1177","10"
"4","1178","2"
"0","1179","9"
"2","1180","4"
"1","1181","8"
"3","1182","0"
"3","1183","4"
"3","1184","1"
"0","1185","4"
"1","1186","8"
"2","1187","5"
"2","1188","8"
"1","1189","10"
"0","1190","0"
"4","1191","8"
"1","1192","10"
"1","1193","10"
"4","1194","3"
"4","1195","3"
"0","1196","8"
"4","1197","9"
"1","1198","9"
"3","1199","1"
"4","1200","8"
"1","1201","5"
"1","1202","8"
"0","1203","0"
"2","1204","9"
"4","1205","6"
"2","1206","8"
"1","1207","10"
"3","1208","1"
"3","1209","0"
"0","1210","10"
"3","1211","7"
"2","1212","8"
"0","1213","3"
"0","1214","1"
"3","1215","3"
"2","1216","10"
"4","1217","4"
"3","1218","5"
"4","1219","10"
"3","1220","1"
"0","1221","0"
"4","1222","5"
"2","1223","9"
"3","1224","6"
"0","1225","4"
"1","1226","1"
"1","1227","1"
"0","1228","10"
"1","1229","1"
"3","1230","4"
"2","1231","8"
"0","1232","1"
"0","1233","6"
"4","1234","7"
"0","1235","10"
"1","1236","10"
"1","1237","10"
"1","1238","0"
"4","1239","10"
"2","1240","8"
"2","1241","8"
"4","1242","0"
"4","1243","3"
"4","1244","4"
"1","1245","0"
"0","1246","10"
"1","1247","7"
"1","1248","1"
"1","1249","9"
"4","1250","2"
"0","1251","1"
"2","1252","6"
"4","1253","8"
"1","1254","4"
"3","1255","10"
"1","1256","9"
"1","1257","6"
"4","1258","0"
"0","1259","4"
"2","1260","6"
"0","1261","0"
"0","1262","10"
"2","1263","7"
"1","1264","0"
"2","1265","1"
"0","1266","0"
"3","1267","7"
"3","1268","7"
"0","1269","0"
"1","1270","1"
"2","1271","5"
"2","1272","7"
"4","1273","0"
"0","1274","8"
"2","1275","6"
"0","1276","2"
"4","1277","5"
"3","1278","1"
"2","1279","9"
"0","1280","2"
"1","1281","4"
"2","1282","6"
"1","1283","2"
"2","1284","5"
"2","1285","4"
"4","1286","8"
"2","1287","6"
"0","1288","5"
"3","1289","2"
"3","1290","8"
"4","1291","7"
"2","1292","1"
"2","1293","4"
"3","1294","7"
"4","1295","7"
"2","1296","10"
"3","1297","8"
"3","1298","4"
"1","1299","3"
"2","1300","7"
"3","1301","7"
"4","1302","10"
"3","1303","0"
"3","1304","1"
"3","1305","6"
"1","1306","0"
"3","1307","7"
"1","1308","4"
"3","1309","6"
"1","1310","5"
"1","1311","9"
"2","1312","2"
"3","1313","7"
"1","1314","4"
"1","1315","2"
"4","1316","7"
"2","1317","6"
"3","1318","7"
"0","1319","3"
"1","1320","4"
"1","1321","8"
"0","1322","1"
"1","1323","3"
"1","1324","6"
"1","1325","2"
"4","1326","10"
"4","1327","6"
"1","1328","6"
"3","1329","9"
"3","1330","3"
"0","1331","5"
"0","1332","2"
"0","1333","9"
"0","1334","1"
"0","1335","4"
"2","1336","0"
"3","1337","10"
"0","1338","5"
"1","1339","9"
"4","1340","6"
"1","1341","6"
"1","1342","8"
"0","1343","10"
"0","1344","6"
"1","1345","10"
"0","1346","4"
"2","1347","6"
"4","1348","9"
"2","1349","8"
"3","1350","0"
"1","1351","5"
"0","1352","0"
"2","1353","4"
"2","1354","10"
"0","1355","8"
"0","1356","8"
"4","1357","3"
"2","1358","10"
"4","1359","5"
"0","1360","2"
"4","1361","10"
"3","1362","0"
"0","1363","4"
"1","1364","8"
"1","1365","6"
"1","1366","2"
"3","1367","4"
"2","1368","6"
"1","1369","3"
"1","1370","8"
"0","1371","4"
"4","1372","6"
"1","1373","4"
"3","1374","3"
"3","1375","1"
"1","1376","10"
"0","1377","6"
"3","1378","4"
"0","1379","2"
"2","1380","6"
"2","1381","10"
"3","1382","9"
"0","1383","5"
"4","1384","9"
"0","1385","0"
"1","1386","4"
"2","1387","8"
"4","1388","5"
"4","1389","6"
"1","1390","1"
"0","1391","10"
"3","1392","2"
"4","1393","5"
"2","1394","8"
"2","1395","4"
"1","1396","3"
"0","1397","2"
"1","1398","5"
"3","1399","3"
"2","1400","1"
"1","1401","10"
"0","1402","9"
"4","1403","1"
"1","1404","8"
"1","1405","8"
"4","1406","10"
"1","1407","9"
"0","1408","4"
"4","1409","4"
"0","1410","1"
"4","1411","9"
"2","1412","2"
"0","1413","2"
"2","1414","9"
"3","1415","5"
"0","1416","5"
"1","1417","9"
"4","1418","8"
"3","1419","2"
"3","1420","5"
"3","1421","2"
"2","1422","1"
"4","1423","5"
"2","1424","1"
"1","1425","0"
"4","1426","0"
"3","1427","6"
"2","1428","3"
"3","1429","5"
"1","1430","5"
"3","1431","1"
"3","1432","1"
"1","1433","3"
"1","1434","1"
"2","1435","4"
"3","1436","6"
"0","1437","6"
"0","1438","8"
"4","1439","9"
"2","1440","3"
"2","1441","1"
"2","1442","4"
"2","1443","0"
"1","1444","4"
"4","1445","7"
"3","1446","4"
"0","1447","9"
"4","1448","5"
"3","1449","4"
"0","1450","10"
"3","1451","7"
"0","1452","2"
"1","1453","4"
"1","1454","4"
"4","1455","2"
"2","1456","6"
"1","1457","3"
"2","1458","2"
"1","1459","8"
"0","1460","5"
"1","1461","5"
"3","1462","2"
"0","1463","0"
"4","1464","7"
"2","1465","9"
"3","1466","5"
"1","1467","0"
"2","1468","4"
"4","1469","6"
"0","1470","8"
"4","1471","0"
"4","1472","0"
"3","1473","2"
"0","1474","5"
"0","1475","0"
"0","1476","2"
"1","1477","10"
"3","1478","8"
"0","1479","3"
"3","1480","6"
"4","1481","10"
"2","1482","7"
"4","1483","10"
"3","1484","10"
"4","1485","2"
"1","1486","10"
"2","1487","2"
"2","1488","2"
"2","1489","5"
"0","1490","5"
"3","1491","9"
"4","1492","9"
"2","1493","4"
"2","1494","0"
"2","1495","8"
"2","1496","10"
"3","1497","3"
"2","1498","6"
"4","1499","4"
"0","1500","9"
"0","1501","3"
"2","1502","6"
"2","1503","1"
"0","1504","3"
"0","1505","6"
"0","1506","0"
"4","1507","5"
"3","1508","1"
"2","1509","5"
"0","1510","4"
"0","1511","6"
"1","1512","2"
"4","1513","0"
"3","1514","4"
"1","1515","9"
"0","1516","7"
"1","1517","0"
"1","1518","4"
"2","1519","1"
"1","1520","3"
"0","1521","4"
"1","1522","5"
"4","1523","5"
"0","1524","9"
"4","1525","7"
"2","1526","4"
"1","1527","2"
"0","1528","5"
"1","1529","2"
"2","1530","7"
"2","1531","8"
"1","1532","7"
"3","1533","7"
"0","1534","2"
"0","1535","1"
"2","1536","8"
"0","1537","3"
"2","1538","3"
"1","1539","2"
"2","1540","10"
"4","1541","1"
"3","1542","4"
"4","1543","5"
"2","1544","9"
"1","1545","7"
"4","1546","6"
"4","1547","3"
"1","1548","4"
"4","1549","4"
"1","1550","1"
"1","1551","1"
"4","1552","6"
"0","1553","3"
"1","1554","2"
"4","1555","3"
"1","1556","0"
"2","1557","9"
"0","1558","10"
"2","1559","10"
"2","1560","4"
"2","1561","2"
"0","1562","5"
"3","1563","5"
"3","1564","4"
"2","1565","2"
"4","1566","10"
"4","1567","8"
"1","1568","6"
"4","1569","1"
"1","1570","5"
"4","1571","3"
"4","1572","3"
"2","1573","8"
"1","1574","2"
"1","1575","7"
"0","1576","3"
"1","1577","5"
"3","1578","1"
"1","1579","5"
"1","1580","6"
"3","1581","9"
"4","1582","2"
"0","1583","3"
"3","1584","0"
"3","1585","3"
"1","1586","5"
"3","1587","7"
"4","1588","9"
"3","1589","2"
"2","1590","0"
"2","1591","8"
"0","1592","4"
"4","1593","2"
"2","1594","8"
"4","1595","10"
"4","1596","2"
"0","1597","8"
"1","1598","7"
"3","1599","9"
"3","1600","7"
"1","1601","10"
"1","1602","6"
"2","1603","8"
"1","1604","1"
"3","1605","8"
"1","1606","8"
"0","1607","2"
"3","1608","8"
"2","1609","8"
"3","1610","9"
"4","1611","6"
"2","1612","10"
"0","1613","9"
"2","1614","0"
"4","1615","5"
"3","1616","2"
"1","1617","10"
"2","1618","9"
"4","1619","3"
"3","1620","6"
"2","1621","8"
"1","1622","2"
"1","1623","9"
"4","1624","8"
"2","1625","2"
"4","1626","8"
"0","1627","9"
"0","1628","6"
"1","1629","4"
"0","1630","8"
"0","1631","2"
"3","1632","8"
"1","1633","9"
"3","1634","9"
"3","1635","6"
"1","1636","7"
"0","1637","4"
"2","1638","4"
"0","1639","10"
"0","1640","5"
"3","1641","5"
"2","1642","7"
"3","1643","8"
"1","1644","6"
"2","1645","3"
"0","1646","6"
"4","1647","6"
"0","1648","6"
"0","1649","4"
"2","1650","7"
"3","1651","1"
"2","1652","0"
"2","1653","3"
"3","1654","5"
"3","1655","0"
"0","1656","9"
"0","1657","5"
"4","1658","6"
"2","1659","5"
"2","1660","3"
"0","1661","5"
"0","1662","4"
"4","1663","1"
"0","1664","4"
"4","1665","10"
